Sale ID,Product Name,Category,Price,Quantity,Customer Age,Customer Gender,Discount,Payment Method,Region,Sale Date,Total Sales
16723,Smartwatch,Electronics,251.03,5,20,Male,0.29,PayPal,Asia,2023-06-16,891.16
16724,Headphones,Accessories,166.01,9,53,Male,0.2,Bank Transfer,Europe,2023-08-19,1195.27
16725,Smartwatch,Electronics,269.56,5,52,Male,0.1,Credit Card,Asia,2023-06-26,1213.02
16726,Tablet,Electronics,60.7,2,27,Male,0.24,PayPal,North America,2024-11-30,92.26
16727,Laptop,Electronics,1425.53,9,33,Female,0.23,Bank Transfer,Africa,2023-02-18,9878.92
16728,Laptop,Electronics,981.55,3,55,Male,0.28,Debit Card,North America,2024-12-25,2120.15
16729,Smartphone,Electronics,782.66,5,55,Male,0.19,Debit Card,Africa,2024-03-24,3169.77
16730,Smartphone,Electronics,814.77,4,23,Male,0.12,Bank Transfer,North America,2024-01-03,2867.99
16731,Smartwatch,Electronics,89.96,1,53,Female,0.23,Bank Transfer,Europe,2023-08-24,69.27
16732,Smartphone,Electronics,1462.52,1,58,Female,0.23,Debit Card,Africa,2024-08-10,1126.14
16733,Headphones,Accessories,1055.33,1,51,Male,0.16,Debit Card,South America,2024-03-16,886.48
16734,Headphones,Accessories,545.38,6,53,Female,0.05,PayPal,South America,2025-01-01,3108.67
16735,Laptop,Electronics,754.44,8,21,Female,0.19,Debit Card,Africa,2023-10-03,4888.77
16736,Smartwatch,Electronics,1162.44,9,19,Female,0.28,Bank Transfer,Europe,2024-06-29,7532.61
16737,Smartwatch,Electronics,611.85,2,60,Male,0.27,Credit Card,Europe,2024-04-22,893.3
16738,Smartphone,Electronics,669.56,10,19,Male,0.03,Debit Card,Europe,2023-03-15,6494.73
16739,Headphones,Accessories,272.45,2,57,Male,0.12,Debit Card,South America,2024-05-31,479.51
16740,Headphones,Accessories,758.08,5,31,Female,0.0,PayPal,Africa,2024-05-28,3790.4
16741,Laptop,Electronics,829.11,4,46,Female,0.3,PayPal,North America,2023-02-22,2321.51
16742,Headphones,Accessories,1233.15,7,19,Female,0.04,Bank Transfer,South America,2023-10-09,8286.77
16743,Smartwatch,Electronics,1093.88,3,27,Female,0.09,Bank Transfer,Asia,2024-06-11,2986.29
16744,Smartphone,Electronics,1499.39,10,28,Male,0.25,Bank Transfer,Europe,2023-10-21,11245.43
16745,Tablet,Electronics,1466.69,9,38,Female,0.17,Credit Card,Africa,2023-09-25,10956.17
16746,Smartphone,Electronics,1042.55,1,38,Female,0.15,Bank Transfer,South America,2023-05-27,886.17
16747,Headphones,Accessories,454.36,7,24,Male,0.03,Credit Card,North America,2024-02-23,3085.1
16748,Tablet,Electronics,1224.1,5,29,Male,0.1,PayPal,North America,2025-01-09,5508.45
16749,Tablet,Electronics,1494.96,3,38,Male,0.25,Bank Transfer,North America,2023-11-01,3363.66
16750,Smartphone,Electronics,929.66,7,24,Female,0.26,Debit Card,North America,2024-06-28,4815.64
16751,Headphones,Accessories,382.85,8,43,Female,0.3,Bank Transfer,South America,2023-12-17,2143.96
16752,Smartphone,Electronics,1180.18,9,63,Female,0.15,Bank Transfer,Europe,2024-12-17,9028.38
16753,Smartphone,Electronics,1416.87,7,48,Male,0.04,Credit Card,Asia,2023-07-02,9521.37
16754,Laptop,Electronics,1022.22,10,49,Male,0.12,PayPal,Europe,2025-01-17,8995.54
16755,Headphones,Accessories,956.79,2,60,Female,0.14,Credit Card,Europe,2023-12-18,1645.68
16756,Smartphone,Electronics,1461.48,6,41,Female,0.19,Credit Card,Europe,2024-01-02,7102.79
16757,Tablet,Electronics,800.15,10,46,Male,0.21,Debit Card,Asia,2023-04-13,6321.19
16758,Smartwatch,Electronics,466.68,9,27,Male,0.07,Debit Card,North America,2023-12-13,3906.11
16759,Laptop,Electronics,1339.5,9,55,Female,0.06,Bank Transfer,South America,2023-08-16,11332.17
16760,Smartwatch,Electronics,1258.89,2,41,Female,0.06,Debit Card,North America,2024-04-08,2366.71
16761,Tablet,Electronics,1371.73,4,20,Male,0.28,Debit Card,South America,2023-08-17,3950.58
16762,Smartphone,Electronics,253.3,3,54,Female,0.3,Bank Transfer,South America,2024-03-25,531.93
16763,Laptop,Electronics,1113.61,7,30,Male,0.07,Credit Card,Asia,2023-08-16,7249.6
16764,Headphones,Accessories,262.0,10,44,Male,0.16,Bank Transfer,Asia,2024-04-10,2200.8
16765,Laptop,Electronics,415.11,9,53,Female,0.23,PayPal,Asia,2023-12-13,2876.71
16766,Tablet,Electronics,361.12,7,37,Male,0.07,Credit Card,Europe,2024-03-10,2350.89
16767,Tablet,Electronics,1160.16,6,40,Female,0.06,PayPal,North America,2024-01-18,6543.3
16768,Laptop,Electronics,1454.44,2,43,Male,0.14,Bank Transfer,Africa,2024-05-18,2501.64
16769,Headphones,Accessories,430.12,7,32,Male,0.26,PayPal,Europe,2023-07-18,2228.02
16770,Smartwatch,Electronics,763.09,3,34,Female,0.01,PayPal,Asia,2023-12-19,2266.38
16771,Laptop,Electronics,539.69,4,23,Female,0.3,PayPal,Africa,2024-06-17,1511.13
16772,Headphones,Accessories,811.72,3,26,Male,0.22,Credit Card,Asia,2024-06-11,1899.42
16773,Headphones,Accessories,1483.39,8,34,Male,0.09,PayPal,South America,2024-04-13,10799.08
16774,Headphones,Accessories,79.05,5,43,Female,0.29,Bank Transfer,South America,2023-08-24,280.63
16775,Headphones,Accessories,749.72,8,35,Male,0.18,Debit Card,Africa,2024-05-16,4918.16
16776,Tablet,Electronics,1084.56,6,19,Female,0.15,Credit Card,Europe,2025-01-02,5531.26
16777,Smartwatch,Electronics,1068.14,1,35,Female,0.2,PayPal,Asia,2024-05-25,854.51
16778,Laptop,Electronics,790.94,7,27,Male,0.17,Credit Card,North America,2024-06-22,4595.36
16779,Smartwatch,Electronics,583.4,5,20,Female,0.07,Bank Transfer,Europe,2023-09-21,2712.81
16780,Smartwatch,Electronics,955.02,8,18,Male,0.16,Bank Transfer,North America,2024-07-19,6417.73
16781,Tablet,Electronics,868.48,6,33,Female,0.29,Debit Card,North America,2023-08-27,3699.72
16782,Smartwatch,Electronics,916.13,7,35,Female,0.19,PayPal,North America,2024-05-08,5194.46
16783,Smartwatch,Electronics,813.34,5,33,Female,0.06,Debit Card,Asia,2024-08-30,3822.7
16784,Tablet,Electronics,124.95,3,53,Male,0.05,PayPal,Asia,2023-05-05,356.11
16785,Smartphone,Electronics,292.01,10,24,Male,0.02,Bank Transfer,North America,2024-03-18,2861.7
16786,Smartwatch,Electronics,571.37,8,50,Male,0.26,Bank Transfer,Asia,2023-02-17,3382.51
16787,Tablet,Electronics,322.32,5,40,Male,0.11,Debit Card,North America,2024-01-24,1434.32
16788,Laptop,Electronics,1394.25,9,35,Female,0.06,PayPal,South America,2024-12-10,11795.35
16789,Tablet,Electronics,280.37,5,47,Female,0.1,Credit Card,North America,2023-03-08,1261.66
16790,Smartphone,Electronics,718.71,7,21,Female,0.1,Credit Card,Europe,2023-04-22,4527.87
16791,Smartwatch,Electronics,271.21,1,47,Male,0.23,Credit Card,Asia,2023-08-02,208.83
16792,Headphones,Accessories,1104.76,9,57,Male,0.06,Credit Card,Europe,2023-12-04,9346.27
16793,Laptop,Electronics,190.41,9,22,Female,0.3,PayPal,Europe,2023-04-13,1199.58
16794,Headphones,Accessories,961.47,10,50,Female,0.15,Credit Card,Asia,2024-09-11,8172.5
16795,Smartwatch,Electronics,1460.75,10,39,Female,0.28,Debit Card,North America,2023-10-31,10517.4
16796,Smartphone,Electronics,831.77,3,55,Male,0.23,Credit Card,Africa,2024-05-23,1921.39
16797,Tablet,Electronics,1375.52,5,32,Male,0.02,Credit Card,Asia,2023-04-29,6740.05
16798,Tablet,Electronics,736.25,1,27,Female,0.05,Debit Card,Africa,2023-03-19,699.44
16799,Smartphone,Electronics,502.93,9,33,Female,0.19,Bank Transfer,Asia,2024-09-30,3666.36
16800,Laptop,Electronics,1101.85,8,18,Male,0.13,PayPal,North America,2023-06-10,7668.88
16801,Tablet,Electronics,1064.93,7,42,Female,0.14,Bank Transfer,Europe,2024-01-26,6410.88
16802,Tablet,Electronics,480.8,1,54,Female,0.02,Debit Card,Africa,2024-07-11,471.18
16803,Headphones,Accessories,453.77,6,60,Male,0.28,Debit Card,Asia,2023-04-04,1960.29
16804,Smartwatch,Electronics,1268.57,3,46,Female,0.08,Bank Transfer,Europe,2023-05-04,3501.25
16805,Tablet,Electronics,412.24,7,56,Male,0.11,Credit Card,Europe,2024-03-07,2568.26
16806,Headphones,Accessories,1353.21,8,22,Female,0.13,Credit Card,Asia,2023-06-05,9418.34
16807,Laptop,Electronics,340.07,7,43,Male,0.18,Debit Card,Europe,2023-01-31,1952.0
16808,Smartphone,Electronics,549.16,1,46,Male,0.04,Bank Transfer,North America,2023-04-12,527.19
16809,Smartwatch,Electronics,661.24,4,20,Female,0.29,Bank Transfer,Africa,2023-02-08,1877.92
16810,Smartphone,Electronics,349.78,6,20,Female,0.11,Debit Card,Asia,2024-04-09,1867.83
16811,Headphones,Accessories,463.77,8,36,Male,0.2,Credit Card,Asia,2024-06-28,2968.13
16812,Smartwatch,Electronics,497.35,6,29,Male,0.21,Debit Card,South America,2024-06-23,2357.44
16813,Laptop,Electronics,109.68,1,26,Female,0.12,Credit Card,Asia,2024-06-19,96.52
16814,Smartwatch,Electronics,754.38,5,26,Male,0.09,Bank Transfer,North America,2023-10-17,3432.43
16815,Headphones,Accessories,366.19,6,63,Female,0.2,Bank Transfer,Europe,2023-09-10,1757.71
16816,Tablet,Electronics,586.82,9,47,Male,0.01,PayPal,Africa,2024-09-19,5228.57
16817,Laptop,Electronics,783.44,8,58,Male,0.16,Credit Card,Asia,2023-05-26,5264.72
16818,Tablet,Electronics,1363.04,4,32,Female,0.21,Credit Card,South America,2024-08-06,4307.21
16819,Laptop,Electronics,632.01,10,26,Female,0.05,Debit Card,Europe,2023-08-24,6004.1
16820,Tablet,Electronics,1174.0,5,37,Male,0.14,Debit Card,North America,2023-09-22,5048.2
16821,Smartphone,Electronics,795.61,7,33,Male,0.05,Bank Transfer,Asia,2024-03-31,5290.81
16822,Smartwatch,Electronics,113.66,6,35,Female,0.21,Debit Card,Europe,2023-06-18,538.75
16823,Smartwatch,Electronics,1314.19,3,21,Male,0.0,PayPal,Europe,2023-05-22,3942.57
16824,Headphones,Accessories,669.51,5,41,Male,0.17,Credit Card,North America,2023-08-03,2778.47
16825,Smartphone,Electronics,445.46,5,57,Female,0.09,PayPal,South America,2023-05-15,2026.84
16826,Smartwatch,Electronics,1250.5,7,58,Female,0.24,Debit Card,South America,2024-07-05,6652.66
16827,Tablet,Electronics,1006.96,2,40,Male,0.21,PayPal,Asia,2024-11-06,1591.0
16828,Laptop,Electronics,342.38,6,56,Male,0.14,Credit Card,Asia,2024-04-09,1766.68
16829,Smartwatch,Electronics,1469.16,2,61,Male,0.08,Debit Card,Africa,2024-08-07,2703.25
16830,Headphones,Accessories,508.99,5,31,Male,0.2,Debit Card,Asia,2025-01-08,2035.96
16831,Headphones,Accessories,366.94,5,36,Male,0.08,Debit Card,North America,2023-01-10,1687.92
16832,Tablet,Electronics,820.4,1,65,Male,0.03,PayPal,Asia,2024-03-23,795.79
16833,Laptop,Electronics,116.85,2,41,Male,0.26,Bank Transfer,Africa,2023-07-06,172.94
16834,Tablet,Electronics,1467.99,7,35,Male,0.05,PayPal,Africa,2023-04-25,9762.13
16835,Tablet,Electronics,261.25,9,20,Male,0.1,Credit Card,North America,2024-02-03,2116.12
16836,Smartwatch,Electronics,1164.25,5,53,Male,0.26,Bank Transfer,North America,2023-02-16,4307.73
16837,Tablet,Electronics,80.27,2,55,Female,0.2,Bank Transfer,South America,2025-01-08,128.43
16838,Smartphone,Electronics,737.12,5,36,Male,0.11,Bank Transfer,Asia,2023-04-04,3280.18
16839,Headphones,Accessories,452.58,6,25,Male,0.11,PayPal,Africa,2024-08-11,2416.78
16840,Laptop,Electronics,1402.58,10,47,Male,0.03,Bank Transfer,Africa,2023-08-18,13605.03
16841,Laptop,Electronics,135.3,10,40,Male,0.16,PayPal,Asia,2024-08-05,1136.52
16842,Laptop,Electronics,1415.71,5,35,Female,0.09,PayPal,Europe,2024-05-27,6441.48
16843,Smartwatch,Electronics,215.6,7,40,Female,0.02,Debit Card,Asia,2023-11-20,1479.02
16844,Tablet,Electronics,301.4,2,60,Male,0.14,PayPal,North America,2023-01-20,518.41
16845,Laptop,Electronics,1298.49,6,64,Female,0.03,Bank Transfer,South America,2023-03-10,7557.21
16846,Headphones,Accessories,464.13,5,26,Female,0.17,Credit Card,Asia,2023-02-17,1926.14
16847,Smartphone,Electronics,987.37,9,64,Female,0.28,Debit Card,Europe,2023-03-08,6398.16
16848,Smartphone,Electronics,821.0,1,58,Male,0.3,Debit Card,North America,2024-12-29,574.7
16849,Smartphone,Electronics,725.32,7,63,Male,0.17,PayPal,Europe,2023-10-11,4214.11
16850,Tablet,Electronics,948.57,7,39,Female,0.25,Debit Card,Asia,2023-07-09,4979.99
16851,Smartphone,Electronics,1204.04,1,33,Male,0.0,Debit Card,Europe,2024-11-29,1204.04
16852,Tablet,Electronics,263.15,4,54,Male,0.14,Bank Transfer,South America,2024-08-24,905.24
16853,Headphones,Accessories,1292.53,10,57,Male,0.29,Bank Transfer,North America,2023-02-23,9176.96
16854,Smartwatch,Electronics,315.21,7,53,Male,0.23,Bank Transfer,South America,2023-01-30,1698.98
16855,Tablet,Electronics,334.37,2,19,Male,0.01,PayPal,Africa,2024-12-21,662.05
16856,Laptop,Electronics,661.69,5,44,Male,0.18,PayPal,Europe,2024-03-03,2712.93
16857,Smartphone,Electronics,1115.32,4,64,Male,0.24,PayPal,Europe,2023-12-13,3390.57
16858,Smartwatch,Electronics,96.18,3,43,Male,0.23,PayPal,Asia,2023-08-26,222.18
16859,Smartwatch,Electronics,1369.75,5,53,Female,0.25,Credit Card,South America,2023-01-03,5136.56
16860,Smartwatch,Electronics,917.67,2,52,Male,0.24,Bank Transfer,North America,2023-01-04,1394.86
16861,Laptop,Electronics,1138.4,3,19,Male,0.3,Credit Card,Europe,2024-07-20,2390.64
16862,Tablet,Electronics,969.06,7,47,Female,0.21,Credit Card,South America,2024-05-15,5358.9
16863,Smartphone,Electronics,276.13,3,52,Male,0.3,Bank Transfer,Europe,2023-11-08,579.87
16864,Smartphone,Electronics,529.22,10,22,Female,0.17,PayPal,South America,2024-10-12,4392.53
16865,Smartphone,Electronics,1243.23,9,43,Female,0.11,Debit Card,North America,2024-02-23,9958.27
16866,Laptop,Electronics,1124.76,4,60,Male,0.25,Bank Transfer,Africa,2024-05-13,3374.28
16867,Smartwatch,Electronics,1062.3,7,59,Female,0.05,Credit Card,Europe,2023-02-15,7064.29
16868,Smartphone,Electronics,550.92,9,54,Female,0.08,Bank Transfer,South America,2023-10-27,4561.62
16869,Tablet,Electronics,1246.01,8,49,Male,0.09,PayPal,North America,2024-06-07,9070.95
16870,Headphones,Accessories,296.18,5,54,Female,0.1,Bank Transfer,Asia,2024-12-24,1332.81
16871,Tablet,Electronics,725.78,2,38,Female,0.18,PayPal,North America,2024-04-17,1190.28
16872,Laptop,Electronics,1080.53,2,42,Male,0.25,PayPal,South America,2023-11-13,1620.8
16873,Smartphone,Electronics,76.97,9,58,Male,0.01,Debit Card,Africa,2023-06-18,685.8
16874,Tablet,Electronics,953.97,1,18,Male,0.3,Bank Transfer,South America,2023-07-08,667.78
16875,Smartphone,Electronics,846.56,7,24,Female,0.15,Debit Card,Europe,2024-12-24,5037.03
16876,Laptop,Electronics,1455.2,5,19,Female,0.1,Bank Transfer,North America,2023-08-10,6548.4
16877,Tablet,Electronics,63.84,4,39,Male,0.19,Credit Card,South America,2023-02-23,206.84
16878,Smartwatch,Electronics,765.95,10,62,Female,0.12,Debit Card,Africa,2023-07-26,6740.36
16879,Smartphone,Electronics,477.75,4,20,Female,0.13,Credit Card,South America,2024-10-23,1662.57
16880,Tablet,Electronics,1463.25,8,38,Female,0.28,Debit Card,Asia,2024-08-15,8428.32
16881,Headphones,Accessories,1089.76,8,43,Female,0.16,PayPal,Africa,2023-04-13,7323.19
16882,Laptop,Electronics,975.54,3,30,Female,0.29,Bank Transfer,Asia,2024-10-04,2077.9
16883,Tablet,Electronics,344.04,3,42,Male,0.25,PayPal,Europe,2025-01-22,774.09
16884,Laptop,Electronics,1215.18,6,65,Female,0.2,Bank Transfer,Europe,2023-08-06,5832.86
16885,Laptop,Electronics,1254.62,9,61,Male,0.2,Debit Card,Africa,2024-11-25,9033.26
16886,Laptop,Electronics,1222.71,1,40,Female,0.16,Credit Card,South America,2023-04-05,1027.08
16887,Smartphone,Electronics,601.5,7,57,Female,0.24,Credit Card,North America,2024-02-02,3199.98
16888,Smartwatch,Electronics,238.41,9,34,Female,0.14,Bank Transfer,North America,2023-05-29,1845.29
16889,Laptop,Electronics,617.97,2,43,Female,0.09,Debit Card,North America,2024-08-17,1124.71
16890,Smartphone,Electronics,622.55,7,18,Female,0.16,PayPal,Europe,2024-06-12,3660.59
16891,Tablet,Electronics,906.38,3,40,Male,0.08,Credit Card,Asia,2024-09-18,2501.61
16892,Smartphone,Electronics,814.03,2,22,Female,0.18,Bank Transfer,Africa,2024-10-26,1335.01
16893,Headphones,Accessories,772.13,10,26,Male,0.3,PayPal,North America,2024-09-14,5404.91
16894,Laptop,Electronics,120.81,8,44,Male,0.29,Debit Card,North America,2023-12-29,686.2
16895,Headphones,Accessories,117.39,3,21,Male,0.24,Bank Transfer,North America,2024-07-16,267.65
16896,Smartphone,Electronics,83.92,3,37,Female,0.18,Debit Card,South America,2023-11-17,206.44
16897,Laptop,Electronics,1077.26,4,28,Male,0.23,Credit Card,South America,2023-11-14,3317.96
16898,Smartwatch,Electronics,285.53,6,63,Male,0.15,Bank Transfer,Europe,2024-10-01,1456.2
16899,Smartphone,Electronics,1274.52,8,24,Female,0.07,Bank Transfer,South America,2024-05-19,9482.43
16900,Tablet,Electronics,142.51,3,35,Female,0.05,PayPal,South America,2024-12-08,406.15
16901,Smartphone,Electronics,1020.29,3,62,Male,0.2,Bank Transfer,South America,2024-11-28,2448.7
16902,Smartwatch,Electronics,324.75,6,35,Female,0.3,Credit Card,Asia,2023-01-12,1363.95
16903,Smartphone,Electronics,1141.49,9,38,Female,0.22,PayPal,North America,2024-01-17,8013.26
16904,Laptop,Electronics,1306.35,10,48,Male,0.12,Credit Card,Africa,2024-09-14,11495.88
16905,Headphones,Accessories,175.95,6,23,Male,0.16,Credit Card,South America,2024-02-17,886.79
16906,Tablet,Electronics,469.1,5,43,Male,0.06,Credit Card,North America,2023-04-15,2204.77
16907,Headphones,Accessories,982.93,9,57,Male,0.12,Bank Transfer,Africa,2024-02-11,7784.81
16908,Laptop,Electronics,1095.25,7,24,Male,0.04,PayPal,Europe,2024-09-12,7360.08
16909,Tablet,Electronics,198.3,10,60,Female,0.2,Debit Card,Africa,2024-03-13,1586.4
16910,Smartwatch,Electronics,1431.6,7,43,Male,0.12,PayPal,Asia,2024-06-15,8818.66
16911,Headphones,Accessories,301.34,3,22,Male,0.2,PayPal,Africa,2023-07-06,723.22
16912,Tablet,Electronics,642.76,1,22,Male,0.1,Debit Card,Asia,2023-07-17,578.48
16913,Laptop,Electronics,730.44,6,18,Male,0.09,Credit Card,Africa,2023-02-06,3988.2
16914,Laptop,Electronics,615.28,3,21,Male,0.07,Credit Card,Africa,2024-09-09,1716.63
16915,Smartphone,Electronics,743.94,6,60,Female,0.13,Bank Transfer,Africa,2024-06-07,3883.37
16916,Smartphone,Electronics,1263.84,4,49,Male,0.09,PayPal,South America,2023-10-04,4600.38
16917,Tablet,Electronics,1063.0,4,62,Female,0.04,Debit Card,Africa,2024-07-16,4081.92
16918,Tablet,Electronics,163.48,4,40,Male,0.14,Bank Transfer,Africa,2024-12-05,562.37
16919,Smartphone,Electronics,255.79,1,58,Female,0.19,PayPal,Europe,2024-12-22,207.19
16920,Headphones,Accessories,154.73,8,40,Male,0.22,Credit Card,Asia,2025-02-02,965.52
16921,Headphones,Accessories,1394.33,10,65,Female,0.19,Debit Card,Asia,2023-01-15,11294.07
16922,Laptop,Electronics,1401.88,6,59,Female,0.2,PayPal,Asia,2024-10-15,6729.02
16923,Tablet,Electronics,814.84,5,41,Male,0.1,Credit Card,South America,2024-07-09,3666.78
16924,Headphones,Accessories,134.38,5,19,Female,0.25,Credit Card,North America,2023-06-19,503.92
16925,Laptop,Electronics,1153.09,6,33,Male,0.03,Bank Transfer,Europe,2023-05-30,6710.98
16926,Laptop,Electronics,1182.36,9,46,Male,0.1,Debit Card,Asia,2023-11-01,9577.12
16927,Headphones,Accessories,118.99,6,54,Female,0.19,Debit Card,South America,2024-01-27,578.29
16928,Smartphone,Electronics,1142.29,4,47,Male,0.15,Debit Card,Africa,2024-11-25,3883.79
16929,Smartwatch,Electronics,269.27,2,57,Female,0.04,Credit Card,Asia,2024-09-18,517.0
16930,Tablet,Electronics,1040.03,3,33,Male,0.01,Bank Transfer,South America,2024-11-02,3088.89
16931,Headphones,Accessories,452.24,1,51,Male,0.12,Bank Transfer,North America,2023-04-15,397.97
16932,Tablet,Electronics,1122.49,6,54,Male,0.21,Debit Card,Europe,2023-06-11,5320.6
16933,Headphones,Accessories,1210.14,9,27,Male,0.15,Credit Card,Asia,2024-02-29,9257.57
16934,Smartwatch,Electronics,649.21,6,20,Male,0.22,Debit Card,Asia,2023-11-05,3038.3
16935,Smartphone,Electronics,452.75,10,37,Male,0.19,Credit Card,Africa,2024-04-04,3667.28
16936,Headphones,Accessories,1087.25,8,39,Male,0.18,Credit Card,North America,2023-05-14,7132.36
16937,Laptop,Electronics,1119.82,4,32,Female,0.01,Debit Card,North America,2024-02-20,4434.49
16938,Laptop,Electronics,644.57,8,21,Female,0.1,PayPal,South America,2024-06-01,4640.9
16939,Tablet,Electronics,283.53,6,45,Male,0.18,PayPal,South America,2023-03-05,1394.97
16940,Headphones,Accessories,814.48,9,52,Male,0.06,Bank Transfer,South America,2024-04-05,6890.5
16941,Tablet,Electronics,992.94,9,39,Female,0.08,Credit Card,South America,2024-08-29,8221.54
16942,Headphones,Accessories,329.47,6,61,Female,0.1,Debit Card,North America,2024-07-27,1779.14
16943,Laptop,Electronics,380.77,2,63,Male,0.17,Debit Card,South America,2024-06-07,632.08
16944,Tablet,Electronics,1088.88,9,60,Male,0.25,Credit Card,Asia,2024-05-01,7349.94
16945,Smartwatch,Electronics,147.55,1,58,Male,0.21,Bank Transfer,Asia,2023-07-27,116.56
16946,Headphones,Accessories,1204.91,5,27,Female,0.26,Bank Transfer,South America,2024-03-18,4458.17
16947,Smartphone,Electronics,161.03,4,33,Male,0.11,Debit Card,Asia,2023-05-22,573.27
16948,Laptop,Electronics,406.54,5,41,Female,0.0,Bank Transfer,Asia,2023-10-19,2032.7
16949,Headphones,Accessories,141.31,1,60,Male,0.09,Bank Transfer,South America,2023-03-05,128.59
